date,usage,serial_number
2025-08-21,304,EFLO537K13KKUB8J
2024-08-23,109,SM95DRBRP8SDCXB2
2024-08-24,133,SM95DRBRP8SDCXB2
2024-08-25,127,SM95DRBRP8SDCXB2
2024-08-26,143,SM95DRBRP8SDCXB2
2024-08-27,113,SM95DRBRP8SDCXB2
2024-08-28,109,SM95DRBRP8SDCXB2
2024-08-29,122,SM95DRBRP8SDCXB2
2024-08-30,137,SM95DRBRP8SDCXB2
2024-08-31,117,SM95DRBRP8SDCXB2
2024-09-01,141,SM95DRBRP8SDCXB2
2024-09-02,121,SM95DRBRP8SDCXB2
2024-09-03,106,SM95DRBRP8SDCXB2
2024-09-04,111,SM95DRBRP8SDCXB2
2024-09-05,134,SM95DRBRP8SDCXB2
2024-09-06,116,SM95DRBRP8SDCXB2
2024-09-07,108,SM95DRBRP8SDCXB2
2024-09-08,106,SM95DRBRP8SDCXB2
2024-09-09,123,SM95DRBRP8SDCXB2
2024-09-10,112,SM95DRBRP8SDCXB2
2024-09-11,124,SM95DRBRP8SDCXB2
2024-09-12,107,SM95DRBRP8SDCXB2
2024-09-13,121,SM95DRBRP8SDCXB2
2024-09-14,148,SM95DRBRP8SDCXB2
2024-09-15,135,SM95DRBRP8SDCXB2
2024-09-16,141,SM95DRBRP8SDCXB2
2024-09-17,124,SM95DRBRP8SDCXB2
2024-09-18,120,SM95DRBRP8SDCXB2
2024-09-19,117,SM95DRBRP8SDCXB2
2024-09-20,116,SM95DRBRP8SDCXB2
2024-09-21,135,SM95DRBRP8SDCXB2
2024-09-22,117,SM95DRBRP8SDCXB2
2024-09-23,13,SM95DRBRP8SDCXB2
2024-09-24,106,SM95DRBRP8SDCXB2
2024-09-25,120,SM95DRBRP8SDCXB2
2024-09-26,127,SM95DRBRP8SDCXB2
2024-09-27,96,SM95DRBRP8SDCXB2
2024-09-28,126,SM95DRBRP8SDCXB2
2024-09-29,133,SM95DRBRP8SDCXB2
2024-09-30,99,SM95DRBRP8SDCXB2
2024-10-01,95,SM95DRBRP8SDCXB2
2024-10-02,126,SM95DRBRP8SDCXB2
2024-10-03,118,SM95DRBRP8SDCXB2
2024-10-04,137,SM95DRBRP8SDCXB2
2024-10-05,105,SM95DRBRP8SDCXB2
2024-10-06,138,SM95DRBRP8SDCXB2
2024-10-07,116,SM95DRBRP8SDCXB2
2024-10-08,105,SM95DRBRP8SDCXB2
2024-10-09,101,SM95DRBRP8SDCXB2
2024-10-10,127,SM95DRBRP8SDCXB2
2024-10-11,99,SM95DRBRP8SDCXB2
2024-10-12,120,SM95DRBRP8SDCXB2
2024-10-13,127,SM95DRBRP8SDCXB2
2024-10-14,118,SM95DRBRP8SDCXB2
2024-10-15,117,SM95DRBRP8SDCXB2
2024-10-16,150,SM95DRBRP8SDCXB2
2024-10-17,108,SM95DRBRP8SDCXB2
2024-10-18,107,SM95DRBRP8SDCXB2
2024-10-19,116,SM95DRBRP8SDCXB2
2024-10-20,121,SM95DRBRP8SDCXB2
2024-10-21,117,SM95DRBRP8SDCXB2
2024-10-22,120,SM95DRBRP8SDCXB2
2024-10-23,100,SM95DRBRP8SDCXB2
2024-10-24,133,SM95DRBRP8SDCXB2
2024-10-25,104,SM95DRBRP8SDCXB2
2024-10-26,120,SM95DRBRP8SDCXB2
2024-10-27,125,SM95DRBRP8SDCXB2
2024-10-28,125,SM95DRBRP8SDCXB2
2024-10-29,140,SM95DRBRP8SDCXB2
2024-10-30,102,SM95DRBRP8SDCXB2
2024-10-31,124,SM95DRBRP8SDCXB2
2024-11-01,97,SM95DRBRP8SDCXB2
2024-11-02,131,SM95DRBRP8SDCXB2
2024-11-03,104,SM95DRBRP8SDCXB2
2024-11-04,119,SM95DRBRP8SDCXB2
2024-11-05,138,SM95DRBRP8SDCXB2
2024-11-06,133,SM95DRBRP8SDCXB2
2024-11-07,126,SM95DRBRP8SDCXB2
2024-11-08,115,SM95DRBRP8SDCXB2
2024-11-09,123,SM95DRBRP8SDCXB2
2024-11-10,112,SM95DRBRP8SDCXB2
2024-11-11,114,SM95DRBRP8SDCXB2
2024-11-12,123,SM95DRBRP8SDCXB2
2024-11-13,133,SM95DRBRP8SDCXB2
2024-11-14,113,SM95DRBRP8SDCXB2
2024-11-15,112,SM95DRBRP8SDCXB2
2024-11-16,118,SM95DRBRP8SDCXB2
2024-11-17,115,SM95DRBRP8SDCXB2
2024-11-18,127,SM95DRBRP8SDCXB2
2024-11-19,126,SM95DRBRP8SDCXB2
2024-11-20,131,SM95DRBRP8SDCXB2
2024-11-21,113,SM95DRBRP8SDCXB2
2024-11-22,106,SM95DRBRP8SDCXB2
2024-11-23,121,SM95DRBRP8SDCXB2
2024-11-24,105,SM95DRBRP8SDCXB2
2024-11-25,117,SM95DRBRP8SDCXB2
2024-11-26,125,SM95DRBRP8SDCXB2
2024-11-27,106,SM95DRBRP8SDCXB2
2024-11-28,111,SM95DRBRP8SDCXB2
2024-11-29,111,SM95DRBRP8SDCXB2
2024-11-30,139,SM95DRBRP8SDCXB2
2024-12-01,117,SM95DRBRP8SDCXB2
2024-12-02,110,SM95DRBRP8SDCXB2
2024-12-03,111,SM95DRBRP8SDCXB2
2024-12-04,101,SM95DRBRP8SDCXB2
2024-12-05,106,SM95DRBRP8SDCXB2
2024-12-06,124,SM95DRBRP8SDCXB2
2024-12-07,116,SM95DRBRP8SDCXB2
2024-12-08,136,SM95DRBRP8SDCXB2
2024-12-09,108,SM95DRBRP8SDCXB2
2024-12-10,132,SM95DRBRP8SDCXB2
2024-12-11,110,SM95DRBRP8SDCXB2
2024-12-12,130,SM95DRBRP8SDCXB2
2024-12-13,113,SM95DRBRP8SDCXB2
2024-12-14,124,SM95DRBRP8SDCXB2
2024-12-15,128,SM95DRBRP8SDCXB2
2024-12-16,126,SM95DRBRP8SDCXB2
2024-12-17,120,SM95DRBRP8SDCXB2
2024-12-18,118,SM95DRBRP8SDCXB2
2024-12-19,114,SM95DRBRP8SDCXB2
2024-12-20,125,SM95DRBRP8SDCXB2
2024-12-21,114,SM95DRBRP8SDCXB2
2024-12-22,109,SM95DRBRP8SDCXB2
2024-12-23,115,SM95DRBRP8SDCXB2
2024-12-24,115,SM95DRBRP8SDCXB2
2024-12-25,121,SM95DRBRP8SDCXB2
2024-12-26,131,SM95DRBRP8SDCXB2
2024-12-27,106,SM95DRBRP8SDCXB2
2024-12-28,2,SM95DRBRP8SDCXB2
2024-12-29,127,SM95DRBRP8SDCXB2
2024-12-30,112,SM95DRBRP8SDCXB2
2024-12-31,118,SM95DRBRP8SDCXB2
2025-01-01,106,SM95DRBRP8SDCXB2
2025-01-02,124,SM95DRBRP8SDCXB2
2025-01-03,18,SM95DRBRP8SDCXB2
2025-01-04,16,SM95DRBRP8SDCXB2
2025-01-05,10,SM95DRBRP8SDCXB2
2025-01-06,13,SM95DRBRP8SDCXB2
2025-01-07,56,SM95DRBRP8SDCXB2
2025-01-08,48,SM95DRBRP8SDCXB2
2025-01-09,24,SM95DRBRP8SDCXB2
2025-01-10,114,SM95DRBRP8SDCXB2
2025-01-11,136,SM95DRBRP8SDCXB2
2025-01-12,115,SM95DRBRP8SDCXB2
2025-01-13,119,SM95DRBRP8SDCXB2
2025-01-14,121,SM95DRBRP8SDCXB2
2025-01-15,124,SM95DRBRP8SDCXB2
2025-01-16,119,SM95DRBRP8SDCXB2
2025-01-17,116,SM95DRBRP8SDCXB2
2025-01-18,110,SM95DRBRP8SDCXB2
2025-01-19,123,SM95DRBRP8SDCXB2
2025-01-20,105,SM95DRBRP8SDCXB2
2025-01-21,105,SM95DRBRP8SDCXB2
2025-01-22,29,SM95DRBRP8SDCXB2
2025-01-23,14,SM95DRBRP8SDCXB2
2025-01-24,5,SM95DRBRP8SDCXB2
2025-01-25,27,SM95DRBRP8SDCXB2
2025-01-26,22,SM95DRBRP8SDCXB2
2025-01-27,4,SM95DRBRP8SDCXB2
2025-01-28,20,SM95DRBRP8SDCXB2
2025-01-29,126,SM95DRBRP8SDCXB2
2025-01-30,127,SM95DRBRP8SDCXB2
2025-01-31,135,SM95DRBRP8SDCXB2
2025-02-01,122,SM95DRBRP8SDCXB2
2025-02-02,110,SM95DRBRP8SDCXB2
2025-02-03,107,SM95DRBRP8SDCXB2
2025-02-04,134,SM95DRBRP8SDCXB2
2025-02-05,117,SM95DRBRP8SDCXB2
2025-02-06,121,SM95DRBRP8SDCXB2
2025-02-07,107,SM95DRBRP8SDCXB2
2025-02-08,115,SM95DRBRP8SDCXB2
2025-02-09,136,SM95DRBRP8SDCXB2
2025-02-10,107,SM95DRBRP8SDCXB2
2025-02-11,107,SM95DRBRP8SDCXB2
2025-02-12,135,SM95DRBRP8SDCXB2
2025-02-13,137,SM95DRBRP8SDCXB2
2025-02-14,122,SM95DRBRP8SDCXB2
2025-02-15,114,SM95DRBRP8SDCXB2
2025-02-16,112,SM95DRBRP8SDCXB2
2025-02-17,121,SM95DRBRP8SDCXB2
2025-02-18,96,SM95DRBRP8SDCXB2
2025-02-19,128,SM95DRBRP8SDCXB2
2025-02-20,119,SM95DRBRP8SDCXB2
2025-02-21,125,SM95DRBRP8SDCXB2
2025-02-22,127,SM95DRBRP8SDCXB2
2025-02-23,106,SM95DRBRP8SDCXB2
2025-02-24,101,SM95DRBRP8SDCXB2
2025-02-25,121,SM95DRBRP8SDCXB2
2025-02-26,119,SM95DRBRP8SDCXB2
2025-02-27,110,SM95DRBRP8SDCXB2
2025-02-28,137,SM95DRBRP8SDCXB2
2025-03-01,117,SM95DRBRP8SDCXB2
2025-03-02,120,SM95DRBRP8SDCXB2
2025-03-03,114,SM95DRBRP8SDCXB2
2025-03-04,121,SM95DRBRP8SDCXB2
2025-03-05,125,SM95DRBRP8SDCXB2
2025-03-06,120,SM95DRBRP8SDCXB2
2025-03-07,111,SM95DRBRP8SDCXB2
2025-03-08,120,SM95DRBRP8SDCXB2
2025-03-09,104,SM95DRBRP8SDCXB2
2025-03-10,125,SM95DRBRP8SDCXB2
2025-03-11,109,SM95DRBRP8SDCXB2
2025-03-12,138,SM95DRBRP8SDCXB2
2025-03-13,107,SM95DRBRP8SDCXB2
2025-03-14,116,SM95DRBRP8SDCXB2
2025-03-15,121,SM95DRBRP8SDCXB2
2025-03-16,116,SM95DRBRP8SDCXB2
2025-03-17,135,SM95DRBRP8SDCXB2
2025-03-18,115,SM95DRBRP8SDCXB2
2025-03-19,136,SM95DRBRP8SDCXB2
2025-03-20,137,SM95DRBRP8SDCXB2
2025-03-21,125,SM95DRBRP8SDCXB2
2025-03-22,111,SM95DRBRP8SDCXB2
2025-03-23,112,SM95DRBRP8SDCXB2
2025-03-24,117,SM95DRBRP8SDCXB2
2025-03-25,96,SM95DRBRP8SDCXB2
2025-03-26,131,SM95DRBRP8SDCXB2
2025-03-27,119,SM95DRBRP8SDCXB2
2025-03-28,41,SM95DRBRP8SDCXB2
2025-03-29,40,SM95DRBRP8SDCXB2
2025-03-30,18,SM95DRBRP8SDCXB2
2025-03-31,23,SM95DRBRP8SDCXB2
2025-04-01,13,SM95DRBRP8SDCXB2
2025-04-02,25,SM95DRBRP8SDCXB2
2025-04-03,26,SM95DRBRP8SDCXB2
2025-04-04,107,SM95DRBRP8SDCXB2
2025-04-05,109,SM95DRBRP8SDCXB2
2025-04-06,102,SM95DRBRP8SDCXB2
2025-04-07,112,SM95DRBRP8SDCXB2
2025-04-08,103,SM95DRBRP8SDCXB2
2025-04-09,123,SM95DRBRP8SDCXB2
2025-04-10,113,SM95DRBRP8SDCXB2
2025-04-11,114,SM95DRBRP8SDCXB2
2025-04-12,121,SM95DRBRP8SDCXB2
2025-04-13,112,SM95DRBRP8SDCXB2
2025-04-14,106,SM95DRBRP8SDCXB2
2025-04-15,129,SM95DRBRP8SDCXB2
2025-04-16,134,SM95DRBRP8SDCXB2
2025-04-17,110,SM95DRBRP8SDCXB2
2025-04-18,98,SM95DRBRP8SDCXB2
2025-04-19,132,SM95DRBRP8SDCXB2
2025-04-20,133,SM95DRBRP8SDCXB2
2025-04-21,121,SM95DRBRP8SDCXB2
2025-04-22,123,SM95DRBRP8SDCXB2
2025-04-23,130,SM95DRBRP8SDCXB2
2025-04-24,131,SM95DRBRP8SDCXB2
2025-04-25,99,SM95DRBRP8SDCXB2
2025-04-26,24,SM95DRBRP8SDCXB2
2025-04-27,28,SM95DRBRP8SDCXB2
2025-04-28,18,SM95DRBRP8SDCXB2
2025-04-29,38,SM95DRBRP8SDCXB2
2025-04-30,22,SM95DRBRP8SDCXB2
2025-05-01,4,SM95DRBRP8SDCXB2
2025-05-02,31,SM95DRBRP8SDCXB2
2025-05-03,112,SM95DRBRP8SDCXB2
2025-05-04,107,SM95DRBRP8SDCXB2
2025-05-05,128,SM95DRBRP8SDCXB2
2025-05-06,128,SM95DRBRP8SDCXB2
2025-05-07,120,SM95DRBRP8SDCXB2
2025-05-08,126,SM95DRBRP8SDCXB2
2025-05-09,109,SM95DRBRP8SDCXB2
2025-05-10,135,SM95DRBRP8SDCXB2
2025-05-11,142,SM95DRBRP8SDCXB2
2025-05-12,120,SM95DRBRP8SDCXB2
2025-05-13,119,SM95DRBRP8SDCXB2
2025-05-14,130,SM95DRBRP8SDCXB2
2025-05-15,116,SM95DRBRP8SDCXB2
2025-05-16,106,SM95DRBRP8SDCXB2
2025-05-17,108,SM95DRBRP8SDCXB2
2025-05-18,121,SM95DRBRP8SDCXB2
2025-05-19,120,SM95DRBRP8SDCXB2
2025-05-20,117,SM95DRBRP8SDCXB2
2025-05-21,104,SM95DRBRP8SDCXB2
2025-05-22,117,SM95DRBRP8SDCXB2
2025-05-23,133,SM95DRBRP8SDCXB2
2025-05-24,111,SM95DRBRP8SDCXB2
2025-05-25,109,SM95DRBRP8SDCXB2
2025-05-26,107,SM95DRBRP8SDCXB2
2025-05-27,104,SM95DRBRP8SDCXB2
2025-05-28,115,SM95DRBRP8SDCXB2
2025-05-29,115,SM95DRBRP8SDCXB2
2025-05-30,116,SM95DRBRP8SDCXB2
2025-05-31,114,SM95DRBRP8SDCXB2
2025-06-01,109,SM95DRBRP8SDCXB2
2025-06-02,134,SM95DRBRP8SDCXB2
2025-06-03,126,SM95DRBRP8SDCXB2
2025-06-04,119,SM95DRBRP8SDCXB2
2025-06-05,114,SM95DRBRP8SDCXB2
2025-06-06,124,SM95DRBRP8SDCXB2
2025-06-07,116,SM95DRBRP8SDCXB2
2025-06-08,125,SM95DRBRP8SDCXB2
2025-06-09,111,SM95DRBRP8SDCXB2
2025-06-10,127,SM95DRBRP8SDCXB2
2025-06-11,125,SM95DRBRP8SDCXB2
2025-06-12,107,SM95DRBRP8SDCXB2
2025-06-13,122,SM95DRBRP8SDCXB2
2025-06-14,116,SM95DRBRP8SDCXB2
2025-06-15,108,SM95DRBRP8SDCXB2
2025-06-16,112,SM95DRBRP8SDCXB2
2025-06-17,109,SM95DRBRP8SDCXB2
2025-06-18,106,SM95DRBRP8SDCXB2
2025-06-19,120,SM95DRBRP8SDCXB2
2025-06-20,136,SM95DRBRP8SDCXB2
2025-06-21,107,SM95DRBRP8SDCXB2
2025-06-22,134,SM95DRBRP8SDCXB2
2025-06-23,135,SM95DRBRP8SDCXB2
2025-06-24,108,SM95DRBRP8SDCXB2
2025-06-25,122,SM95DRBRP8SDCXB2
2025-06-26,128,SM95DRBRP8SDCXB2
2025-06-27,116,SM95DRBRP8SDCXB2
2025-06-28,131,SM95DRBRP8SDCXB2
2025-06-29,103,SM95DRBRP8SDCXB2
2025-06-30,103,SM95DRBRP8SDCXB2
2025-07-01,113,SM95DRBRP8SDCXB2
2025-07-02,111,SM95DRBRP8SDCXB2
2025-07-03,142,SM95DRBRP8SDCXB2
2025-07-04,126,SM95DRBRP8SDCXB2
2025-07-05,129,SM95DRBRP8SDCXB2
2025-07-06,110,SM95DRBRP8SDCXB2
2025-07-07,113,SM95DRBRP8SDCXB2
2025-07-08,134,SM95DRBRP8SDCXB2
2025-07-09,98,SM95DRBRP8SDCXB2
2025-07-10,120,SM95DRBRP8SDCXB2
2025-07-11,118,SM95DRBRP8SDCXB2
2025-07-12,115,SM95DRBRP8SDCXB2
2025-07-13,125,SM95DRBRP8SDCXB2
2025-07-14,108,SM95DRBRP8SDCXB2
2025-07-15,114,SM95DRBRP8SDCXB2
2025-07-16,118,SM95DRBRP8SDCXB2
2025-07-17,110,SM95DRBRP8SDCXB2
2025-07-18,126,SM95DRBRP8SDCXB2
2025-07-19,127,SM95DRBRP8SDCXB2
2025-07-20,127,SM95DRBRP8SDCXB2
2025-07-21,121,SM95DRBRP8SDCXB2
2025-07-22,130,SM95DRBRP8SDCXB2
2025-07-23,130,SM95DRBRP8SDCXB2
2025-07-24,120,SM95DRBRP8SDCXB2
2025-07-25,126,SM95DRBRP8SDCXB2
2025-07-26,117,SM95DRBRP8SDCXB2
2025-07-27,116,SM95DRBRP8SDCXB2
2025-07-28,135,SM95DRBRP8SDCXB2
2025-07-29,113,SM95DRBRP8SDCXB2
2025-07-30,127,SM95DRBRP8SDCXB2
2025-07-31,96,SM95DRBRP8SDCXB2
2025-08-01,102,SM95DRBRP8SDCXB2
2025-08-02,111,SM95DRBRP8SDCXB2
2025-08-03,141,SM95DRBRP8SDCXB2
2025-08-04,117,SM95DRBRP8SDCXB2
2025-08-05,124,SM95DRBRP8SDCXB2
2025-08-06,114,SM95DRBRP8SDCXB2
2025-08-07,113,SM95DRBRP8SDCXB2
2025-08-08,108,SM95DRBRP8SDCXB2
2025-08-09,121,SM95DRBRP8SDCXB2
2025-08-10,130,SM95DRBRP8SDCXB2
2025-08-11,101,SM95DRBRP8SDCXB2
2025-08-12,125,SM95DRBRP8SDCXB2
2025-08-13,119,SM95DRBRP8SDCXB2
2025-08-14,121,SM95DRBRP8SDCXB2
2025-08-15,115,SM95DRBRP8SDCXB2
2025-08-16,142,SM95DRBRP8SDCXB2
2025-08-17,128,SM95DRBRP8SDCXB2
2025-08-18,115,SM95DRBRP8SDCXB2
2025-08-19,110,SM95DRBRP8SDCXB2
2025-08-20,136,SM95DRBRP8SDCXB2
2025-08-21,107,SM95DRBRP8SDCXB2
2025-08-22,113,SM95DRBRP8SDCXB2
2025-08-23,99,SM95DRBRP8SDCXB2
2025-08-24,122,SM95DRBRP8SDCXB2
2025-08-25,109,SM95DRBRP8SDCXB2
2025-08-26,126,SM95DRBRP8SDCXB2
2025-08-27,112,SM95DRBRP8SDCXB2
2025-08-28,115,SM95DRBRP8SDCXB2
2025-08-29,119,SM95DRBRP8SDCXB2
2025-08-30,117,SM95DRBRP8SDCXB2
2025-08-31,121,SM95DRBRP8SDCXB2
2023-02-16,88,0UL1XFNFAT3FO1IK
2023-02-17,101,0UL1XFNFAT3FO1IK
2023-02-18,100,0UL1XFNFAT3FO1IK
2023-02-19,110,0UL1XFNFAT3FO1IK
2023-02-20,100,0UL1XFNFAT3FO1IK
2023-02-21,88,0UL1XFNFAT3FO1IK
2023-02-22,104,0UL1XFNFAT3FO1IK
2023-02-23,94,0UL1XFNFAT3FO1IK
2023-02-24,107,0UL1XFNFAT3FO1IK
2023-02-25,69,0UL1XFNFAT3FO1IK
2023-02-26,88,0UL1XFNFAT3FO1IK
2023-02-27,78,0UL1XFNFAT3FO1IK
2023-02-28,100,0UL1XFNFAT3FO1IK
2023-03-01,86,0UL1XFNFAT3FO1IK
2023-03-02,100,0UL1XFNFAT3FO1IK
2023-03-03,112,0UL1XFNFAT3FO1IK
2023-03-04,91,0UL1XFNFAT3FO1IK
2023-03-05,93,0UL1XFNFAT3FO1IK
2023-03-06,120,0UL1XFNFAT3FO1IK
2023-03-07,82,0UL1XFNFAT3FO1IK
2023-03-08,92,0UL1XFNFAT3FO1IK
2023-03-09,96,0UL1XFNFAT3FO1IK
2023-03-10,87,0UL1XFNFAT3FO1IK
2023-03-11,75,0UL1XFNFAT3FO1IK
2023-03-12,83,0UL1XFNFAT3FO1IK
2023-03-13,88,0UL1XFNFAT3FO1IK
2023-03-14,99,0UL1XFNFAT3FO1IK
2023-03-15,94,0UL1XFNFAT3FO1IK
2023-03-16,88,0UL1XFNFAT3FO1IK
2023-03-17,93,0UL1XFNFAT3FO1IK
2023-03-18,102,0UL1XFNFAT3FO1IK
2023-03-19,86,0UL1XFNFAT3FO1IK
2023-03-20,66,0UL1XFNFAT3FO1IK
2023-03-21,78,0UL1XFNFAT3FO1IK
2023-03-22,95,0UL1XFNFAT3FO1IK
2023-03-23,75,0UL1XFNFAT3FO1IK
2023-03-24,76,0UL1XFNFAT3FO1IK
2023-03-25,84,0UL1XFNFAT3FO1IK
2023-03-26,73,0UL1XFNFAT3FO1IK
2023-03-27,97,0UL1XFNFAT3FO1IK
2023-03-28,78,0UL1XFNFAT3FO1IK
2023-03-29,111,0UL1XFNFAT3FO1IK
2023-03-30,83,0UL1XFNFAT3FO1IK
2023-03-31,90,0UL1XFNFAT3FO1IK
2023-04-01,88,0UL1XFNFAT3FO1IK
2023-04-02,93,0UL1XFNFAT3FO1IK
2023-04-03,117,0UL1XFNFAT3FO1IK
2023-04-04,102,0UL1XFNFAT3FO1IK
2023-04-05,88,0UL1XFNFAT3FO1IK
2023-04-06,98,0UL1XFNFAT3FO1IK
2023-04-07,86,0UL1XFNFAT3FO1IK
2023-04-08,94,0UL1XFNFAT3FO1IK
2023-04-09,97,0UL1XFNFAT3FO1IK
2023-04-10,76,0UL1XFNFAT3FO1IK
2023-04-11,99,0UL1XFNFAT3FO1IK
2023-04-12,101,0UL1XFNFAT3FO1IK
2023-04-13,96,0UL1XFNFAT3FO1IK
2023-04-14,93,0UL1XFNFAT3FO1IK
2023-04-15,105,0UL1XFNFAT3FO1IK
2023-04-16,88,0UL1XFNFAT3FO1IK
2023-04-17,74,0UL1XFNFAT3FO1IK
2023-04-18,86,0UL1XFNFAT3FO1IK
2023-04-19,70,0UL1XFNFAT3FO1IK
2023-04-20,97,0UL1XFNFAT3FO1IK
2023-04-21,86,0UL1XFNFAT3FO1IK
2023-04-22,81,0UL1XFNFAT3FO1IK
2023-04-23,103,0UL1XFNFAT3FO1IK
2023-04-24,93,0UL1XFNFAT3FO1IK
2023-04-25,85,0UL1XFNFAT3FO1IK
2023-04-26,96,0UL1XFNFAT3FO1IK
2023-04-27,78,0UL1XFNFAT3FO1IK
2023-04-28,108,0UL1XFNFAT3FO1IK
2023-04-29,80,0UL1XFNFAT3FO1IK
2023-04-30,92,0UL1XFNFAT3FO1IK
2023-05-01,97,0UL1XFNFAT3FO1IK
2023-05-02,81,0UL1XFNFAT3FO1IK
2023-05-03,87,0UL1XFNFAT3FO1IK
2023-05-04,93,0UL1XFNFAT3FO1IK
2023-05-05,88,0UL1XFNFAT3FO1IK
2023-05-06,80,0UL1XFNFAT3FO1IK
2023-05-07,100,0UL1XFNFAT3FO1IK
2023-05-08,87,0UL1XFNFAT3FO1IK
2023-05-09,88,0UL1XFNFAT3FO1IK
2023-05-10,97,0UL1XFNFAT3FO1IK
2023-05-11,96,0UL1XFNFAT3FO1IK
2023-05-12,80,0UL1XFNFAT3FO1IK
2023-05-13,92,0UL1XFNFAT3FO1IK
2023-05-14,92,0UL1XFNFAT3FO1IK
2023-05-15,95,0UL1XFNFAT3FO1IK
2023-05-16,5,0UL1XFNFAT3FO1IK
2023-05-17,9,0UL1XFNFAT3FO1IK
2023-05-18,8,0UL1XFNFAT3FO1IK
2023-05-19,15,0UL1XFNFAT3FO1IK
2023-05-20,17,0UL1XFNFAT3FO1IK
2023-05-21,3,0UL1XFNFAT3FO1IK
2023-05-22,23,0UL1XFNFAT3FO1IK
2023-05-23,76,0UL1XFNFAT3FO1IK
2023-05-24,87,0UL1XFNFAT3FO1IK
2023-05-25,98,0UL1XFNFAT3FO1IK
2023-05-26,115,0UL1XFNFAT3FO1IK
2023-05-27,108,0UL1XFNFAT3FO1IK
2023-05-28,99,0UL1XFNFAT3FO1IK
2023-05-29,92,0UL1XFNFAT3FO1IK
2023-05-30,91,0UL1XFNFAT3FO1IK
2023-05-31,89,0UL1XFNFAT3FO1IK
2023-06-01,77,0UL1XFNFAT3FO1IK
2023-06-02,86,0UL1XFNFAT3FO1IK
2023-06-03,110,0UL1XFNFAT3FO1IK
2023-06-04,85,0UL1XFNFAT3FO1IK
2023-06-05,91,0UL1XFNFAT3FO1IK
2023-06-06,79,0UL1XFNFAT3FO1IK
2023-06-07,94,0UL1XFNFAT3FO1IK
2023-06-08,82,0UL1XFNFAT3FO1IK
2023-06-09,90,0UL1XFNFAT3FO1IK
2023-06-10,87,0UL1XFNFAT3FO1IK
2023-06-11,93,0UL1XFNFAT3FO1IK
2023-06-12,88,0UL1XFNFAT3FO1IK
2023-06-13,85,0UL1XFNFAT3FO1IK
2023-06-14,105,0UL1XFNFAT3FO1IK
2023-06-15,97,0UL1XFNFAT3FO1IK
2023-06-16,83,0UL1XFNFAT3FO1IK
2023-06-17,96,0UL1XFNFAT3FO1IK
2023-06-18,111,0UL1XFNFAT3FO1IK
2023-06-19,78,0UL1XFNFAT3FO1IK
2023-06-20,89,0UL1XFNFAT3FO1IK
2023-06-21,115,0UL1XFNFAT3FO1IK
2023-06-22,97,0UL1XFNFAT3FO1IK
2023-06-23,79,0UL1XFNFAT3FO1IK
2023-06-24,90,0UL1XFNFAT3FO1IK
2023-06-25,70,0UL1XFNFAT3FO1IK
2023-06-26,77,0UL1XFNFAT3FO1IK
2023-06-27,80,0UL1XFNFAT3FO1IK
2023-06-28,114,0UL1XFNFAT3FO1IK
2023-06-29,104,0UL1XFNFAT3FO1IK
2023-06-30,96,0UL1XFNFAT3FO1IK
2023-07-01,87,0UL1XFNFAT3FO1IK
2023-07-02,99,0UL1XFNFAT3FO1IK
2023-07-03,87,0UL1XFNFAT3FO1IK
2023-07-04,101,0UL1XFNFAT3FO1IK
2023-07-05,93,0UL1XFNFAT3FO1IK
2023-07-06,77,0UL1XFNFAT3FO1IK
2023-07-07,80,0UL1XFNFAT3FO1IK
2023-07-08,102,0UL1XFNFAT3FO1IK
2023-07-09,93,0UL1XFNFAT3FO1IK
2023-07-10,101,0UL1XFNFAT3FO1IK
2023-07-11,91,0UL1XFNFAT3FO1IK
2023-07-12,100,0UL1XFNFAT3FO1IK
2023-07-13,93,0UL1XFNFAT3FO1IK
2023-07-14,109,0UL1XFNFAT3FO1IK
2023-07-15,82,0UL1XFNFAT3FO1IK
2023-07-16,80,0UL1XFNFAT3FO1IK
2023-07-17,87,0UL1XFNFAT3FO1IK
2023-07-18,101,0UL1XFNFAT3FO1IK
2023-07-19,96,0UL1XFNFAT3FO1IK
2023-07-20,87,0UL1XFNFAT3FO1IK
2023-07-21,95,0UL1XFNFAT3FO1IK
2023-07-22,81,0UL1XFNFAT3FO1IK
2023-07-23,104,0UL1XFNFAT3FO1IK
2023-07-24,95,0UL1XFNFAT3FO1IK
2023-07-25,86,0UL1XFNFAT3FO1IK
2023-07-26,97,0UL1XFNFAT3FO1IK
2023-07-27,81,0UL1XFNFAT3FO1IK
2023-07-28,82,0UL1XFNFAT3FO1IK
2023-07-29,80,0UL1XFNFAT3FO1IK
2023-07-30,104,0UL1XFNFAT3FO1IK
2023-07-31,90,0UL1XFNFAT3FO1IK
2023-08-01,90,0UL1XFNFAT3FO1IK
2023-08-02,83,0UL1XFNFAT3FO1IK
2023-08-03,89,0UL1XFNFAT3FO1IK
2023-08-04,82,0UL1XFNFAT3FO1IK
2023-08-05,84,0UL1XFNFAT3FO1IK
2023-08-06,86,0UL1XFNFAT3FO1IK
2023-08-07,82,0UL1XFNFAT3FO1IK
2023-08-08,80,0UL1XFNFAT3FO1IK
2023-08-09,104,0UL1XFNFAT3FO1IK
2023-08-10,82,0UL1XFNFAT3FO1IK
2023-08-11,94,0UL1XFNFAT3FO1IK
