date,break,serial_number
2022-12-06,1,PFCTFHCFL4AOXMMX
2022-01-21,1,2YTP2XT7H08L8MCX
2022-05-05,1,2YTP2XT7H08L8MCX
2024-05-28,0,C419F1S3LO141BB1
2024-09-26,1,C419F1S3LO141BB1
2024-10-01,1,C419F1S3LO141BB1
2024-10-19,1,C419F1S3LO141BB1
2023-08-09,1,GXDGN9YWFEZ7W40K
2023-09-12,1,GXDGN9YWFEZ7W40K
2023-11-02,1,GXDGN9YWFEZ7W40K
2023-05-03,0,2UQTJQCOD4QFXMMX
2023-06-21,1,2UQTJQCOD4QFXMMX
2023-07-29,1,2UQTJQCOD4QFXMMX
2023-12-02,1,2UQTJQCOD4QFXMMX
2024-11-23,1,2UQTJQCOD4QFXMMX
2025-02-21,0,2UQTJQCOD4QFXMMX
2025-03-15,1,2UQTJQCOD4QFXMMX
2025-05-28,1,2UQTJQCOD4QFXMMX
2023-07-06,1,VMCZ6MJI52CVGH7Y
2023-08-27,1,VMCZ6MJI52CVGH7Y
2023-09-28,1,VMCZ6MJI52CVGH7Y
2022-05-14,1,EFLU3KE3WT695115
2022-06-17,1,EFLU3KE3WT695115
2022-07-10,1,EFLU3KE3WT695115
2022-04-20,1,0ULQFKR3LJ6TMAAM
2022-05-26,0,0ULQFKR3LJ6TMAAM
2022-07-11,0,PXX96LT850QD8MCX
2022-07-29,0,PXX96LT850QD8MCX
2022-12-08,1,PXX96LT850QD8MCX
2023-02-27,1,PXX96LT850QD8MCX
2023-06-06,0,PXX96LT850QD8MCX
2023-11-21,1,PXX96LT850QD8MCX
2025-04-30,0,S44BGOCJZ423XMMX
2025-06-15,1,S44BGOCJZ423XMMX
2025-07-04,1,S44BGOCJZ423XMMX
2025-08-04,1,S44BGOCJZ423XMMX
2025-08-08,1,S44BGOCJZ423XMMX
2024-11-14,1,CYRXANBL3RFGV92U
2024-12-17,1,CYRXANBL3RFGV92U
2025-01-18,1,CYRXANBL3RFGV92U
2025-05-03,1,CYRXANBL3RFGV92U
2025-08-07,1,CYRXANBL3RFGV92U
2024-02-09,0,0FTACFGK6ULJQYYQ
2024-06-14,1,0FTACFGK6ULJQYYQ
2024-07-09,0,0FTACFGK6ULJQYYQ
2024-08-15,1,0FTACFGK6ULJQYYQ
2024-11-14,1,0FTACFGK6ULJQYYQ
2025-01-26,1,0FTACFGK6ULJQYYQ
2025-03-08,1,0FTACFGK6ULJQYYQ
2025-07-23,1,0FTACFGK6ULJQYYQ
2025-08-30,1,0FTACFGK6ULJQYYQ
2023-09-02,1,210942TRA0H68MCX
2023-09-17,1,210942TRA0H68MCX
2023-10-09,1,210942TRA0H68MCX
2024-02-14,1,210942TRA0H68MCX
2024-03-30,1,210942TRA0H68MCX
2024-08-02,1,210942TRA0H68MCX
2024-10-01,1,210942TRA0H68MCX
2024-11-07,1,210942TRA0H68MCX
2024-12-17,0,210942TRA0H68MCX
2023-02-06,1,ETG5SK73L96UYHHY
2023-04-03,1,ETG5SK73L96UYHHY
2023-06-03,1,ETG5SK73L96UYHHY
2023-06-12,1,ETG5SK73L96UYHHY
2023-10-13,1,ETG5SK73L96UYHHY
2023-11-23,1,ETG5SK73L96UYHHY
2024-02-03,1,EXAHYN1LKCFSLUV3
2022-09-11,1,2T8FGJC924DKXMMX
2022-10-10,1,2T8FGJC924DKXMMX
2022-10-15,1,2T8FGJC924DKXMMX
2022-12-12,1,2T8FGJC924DKXMMX
2022-12-14,1,2T8FGJC924DKXMMX
2023-01-18,0,2T8FGJC924DKXMMX
2023-04-30,1,2T8FGJC924DKXMMX
2023-06-19,1,2T8FGJC924DKXMMX
2024-07-24,1,CF5FE3CFL4WOXMMX
2024-08-25,1,CF5FE3CFL4WOXMMX
2025-01-30,1,CF5FE3CFL4WOXMMX
2025-05-12,1,CF5FE3CFL4WOXMMX
2022-12-21,0,SY26YRMZJG9I6TPF
2023-05-30,0,SY26YRMZJG9I6TPF
2022-12-07,0,P4XURKS3LO641BB1
2022-12-13,1,P4XURKS3LO641BB1
2022-12-23,1,P4XURKS3LO641BB1
2024-03-09,1,0X8NT64NXV5ZNYGQ
2024-07-15,1,0X8NT64NXV5ZNYGQ
2024-07-20,1,0X8NT64NXV5ZNYGQ
2024-11-25,0,0X8NT64NXV5ZNYGQ
2025-02-09,1,0X8NT64NXV5ZNYGQ
2025-02-15,1,0X8NT64NXV5ZNYGQ
2025-03-17,1,0X8NT64NXV5ZNYGQ
2025-06-04,1,0X8NT64NXV5ZNYGQ
2025-05-28,0,SUVFG9COD4ZFXMMX
2025-05-30,1,SUVFG9COD4ZFXMMX
2022-08-20,1,EMO0BNHL3SFE0JZ4
2022-09-01,0,EMO0BNHL3SFE0JZ4
2022-09-15,1,EMO0BNHL3SFE0JZ4
2022-10-27,1,EMO0BNHL3SFE0JZ4
2025-04-16,1,VFP3GKE3WT695115
2025-06-10,1,VFP3GKE3WT695115
2025-07-16,0,VFP3GKE3WT695115
2025-07-26,0,VFP3GKE3WT695115
2025-01-29,1,2M114ZTSB0AW8MCX
2025-04-29,1,2M114ZTSB0AW8MCX
2025-06-16,0,2M114ZTSB0AW8MCX
2025-01-28,1,GUTBYKR3LJ6TMAAM
2025-01-29,1,GUTBYKR3LJ6TMAAM
2022-04-09,1,CXRUZIM63GKR6TPF
2022-05-19,0,CXRUZIM63GKR6TPF
2022-06-07,0,CXRUZIM63GKR6TPF
2024-01-15,1,2431XOCJZ423XMMX
2024-01-29,0,2431XOCJZ423XMMX
2023-12-07,1,GFIMBFGK6ULJQYYQ
2024-01-29,1,GFIMBFGK6ULJQYYQ
2024-02-08,1,GFIMBFGK6ULJQYYQ
2024-02-27,1,GFIMBFGK6ULJQYYQ
2024-08-25,1,GFIMBFGK6ULJQYYQ
2024-09-24,1,GFIMBFGK6ULJQYYQ
2025-01-06,0,GFIMBFGK6ULJQYYQ
2025-06-22,1,GFIMBFGK6ULJQYYQ
2025-06-25,1,GFIMBFGK6ULJQYYQ
2025-08-28,1,GFIMBFGK6ULJQYYQ
2022-08-11,1,VTNAMA73L96UYHHY
2022-08-18,1,VTNAMA73L96UYHHY
2022-08-26,1,VTNAMA73L96UYHHY
2022-09-10,1,VTNAMA73L96UYHHY
2022-09-28,1,STMJ51B924DKXMMX
2023-02-22,1,G1D80BWL37FCPODT
2023-02-27,1,G1D80BWL37FCPODT
2023-03-04,1,G1D80BWL37FCPODT
2023-06-21,1,G1D80BWL37FCPODT
2023-08-16,0,G1D80BWL37FCPODT
2023-11-05,0,G1D80BWL37FCPODT
2024-05-14,1,G1D80BWL37FCPODT
2025-05-29,1,PFMJHYBFL4WOXMMX
2025-06-04,0,PFMJHYBFL4WOXMMX
2025-06-05,1,PFMJHYBFL4WOXMMX
2025-07-06,1,PFMJHYBFL4WOXMMX
2025-08-08,1,PFMJHYBFL4WOXMMX
2023-06-27,0,2YCZ8USYH0BL8MCX
2023-07-31,1,2YCZ8USYH0BL8MCX
2022-09-18,1,C4V31HXALO641BB1
2023-03-22,1,C4V31HXALO641BB1
2023-05-08,0,C4V31HXALO641BB1
2023-05-10,1,C4V31HXALO641BB1
2023-08-05,1,C4V31HXALO641BB1
2023-11-23,1,C4V31HXALO641BB1
2024-01-30,1,C4V31HXALO641BB1
2022-08-10,1,GXOS21DTFE37W40K
2022-12-01,1,GXOS21DTFE37W40K
2023-03-13,1,GXOS21DTFE37W40K
2023-06-15,1,GXOS21DTFE37W40K
2023-06-22,1,GXOS21DTFE37W40K
2023-08-29,1,GXOS21DTFE37W40K
2023-10-18,1,GXOS21DTFE37W40K
2023-10-31,1,GXOS21DTFE37W40K
2023-06-13,1,2UWJQ1BYD4ZFXMMX
2023-07-31,1,2UWJQ1BYD4ZFXMMX
2023-10-14,1,2UWJQ1BYD4ZFXMMX
2023-10-30,1,2UWJQ1BYD4ZFXMMX
2024-02-25,1,2UWJQ1BYD4ZFXMMX
2024-06-04,1,2UWJQ1BYD4ZFXMMX
2024-06-05,1,2UWJQ1BYD4ZFXMMX
2024-09-09,1,VMMWCOIB52XVGH7Y
2024-09-30,1,VMMWCOIB52XVGH7Y
2025-01-25,1,VMMWCOIB52XVGH7Y
2025-05-16,0,VMMWCOIB52XVGH7Y
2025-07-01,0,VMMWCOIB52XVGH7Y
2023-04-06,1,EF3OWMHYWT695115
2023-11-30,0,SMS5J1249GON6TPF
2023-12-27,1,SMS5J1249GON6TPF
2024-05-28,1,SMS5J1249GON6TPF
2024-06-08,1,SMS5J1249GON6TPF
2023-05-29,1,PX6354S150QD8MCX
2023-07-15,1,PX6354S150QD8MCX
2023-08-17,1,PX6354S150QD8MCX
2023-11-09,1,PX6354S150QD8MCX
2023-11-25,1,PX6354S150QD8MCX
2023-02-03,1,CYAYKH6O3RFGV92U
2022-02-26,1,0FCX61AM6ULJQYYQ
2022-03-19,1,0FCX61AM6ULJQYYQ
2022-05-10,1,0FCX61AM6ULJQYYQ
2022-06-23,0,0FCX61AM6ULJQYYQ
2022-08-20,0,0FCX61AM6ULJQYYQ
2022-09-13,1,0FCX61AM6ULJQYYQ
2022-11-15,0,0FCX61AM6ULJQYYQ
2022-11-18,1,0FCX61AM6ULJQYYQ
2022-12-17,1,0FCX61AM6ULJQYYQ
2023-11-26,1,2143BUSYA0H68MCX
2022-10-30,1,EXDQKMZ4KCFSLUV3
2022-12-27,1,EXDQKMZ4KCFSLUV3
2023-02-07,1,EXDQKMZ4KCFSLUV3
2024-05-26,1,2TX4Z1BY24DKXMMX
2024-07-28,1,2TX4Z1BY24DKXMMX
2024-10-01,0,2TX4Z1BY24DKXMMX
2024-10-09,1,2TX4Z1BY24DKXMMX
2023-07-12,1,01E7Q9NH5ZXPCARM
2024-02-09,1,01E7Q9NH5ZXPCARM
2022-09-04,1,CFL4LYB1L4WOXMMX
2022-10-13,1,CFL4LYB1L4WOXMMX
2025-04-30,1,P46OWTXALO641BB1
2025-05-19,1,P46OWTXALO641BB1
2025-07-29,1,P46OWTXALO641BB1
2022-09-19,1,SUU4U3BYU4ZFXMMX
2024-05-26,1,EMR2R0L9RSFE0JZ4
2024-06-01,1,EMR2R0L9RSFE0JZ4
2024-06-24,1,EMR2R0L9RSFE0JZ4
2024-11-28,1,EMR2R0L9RSFE0JZ4
2024-12-09,1,EMR2R0L9RSFE0JZ4
2024-12-14,0,EMR2R0L9RSFE0JZ4
2025-01-19,1,EMR2R0L9RSFE0JZ4
2025-05-16,0,EMR2R0L9RSFE0JZ4
2025-08-16,1,EMR2R0L9RSFE0JZ4
2022-12-11,1,VFTTT9HYTT695115
2022-12-24,1,VFTTT9HYTT695115
2022-10-01,1,2MVAV8SYV0AW8MCX
2022-10-28,1,2MVAV8SYV0AW8MCX
2022-11-10,1,2MVAV8SYV0AW8MCX
2022-11-21,1,2MVAV8SYV0AW8MCX
2022-12-21,1,2MVAV8SYV0AW8MCX
2022-12-26,1,2MVAV8SYV0AW8MCX
2023-01-25,0,2MVAV8SYV0AW8MCX
2023-01-28,1,2MVAV8SYV0AW8MCX
2023-11-08,0,GUC59UQH9J6TMAAM
2024-01-09,0,GUC59UQH9J6TMAAM
2024-01-24,0,GUC59UQH9J6TMAAM
2024-02-19,0,GUC59UQH9J6TMAAM
2024-03-17,1,GUC59UQH9J6TMAAM
2024-04-06,1,GUC59UQH9J6TMAAM
2024-04-19,0,GUC59UQH9J6TMAAM
2023-11-14,1,CXAOGD2UGGKR6TPF
2023-12-20,1,CXAOGD2UGGKR6TPF
2024-01-06,1,CXAOGD2UGGKR6TPF
2024-01-10,1,CXAOGD2UGGKR6TPF
2024-03-04,1,CXAOGD2UGGKR6TPF
2024-03-17,1,CXAOGD2UGGKR6TPF
2024-04-29,1,CXAOGD2UGGKR6TPF
2024-05-19,1,CXAOGD2UGGKR6TPF
2024-06-02,1,CXAOGD2UGGKR6TPF
2024-06-07,1,CXAOGD2UGGKR6TPF
2024-08-03,1,CXAOGD2UGGKR6TPF
2024-08-21,1,CXAOGD2UGGKR6TPF
2024-08-31,1,CXAOGD2UGGKR6TPF
2024-02-08,1,24IAUKBYU423XMMX
2024-02-11,1,24IAUKBYU423XMMX
2024-02-24,1,24IAUKBYU423XMMX
2024-07-07,1,24IAUKBYU423XMMX
2024-07-24,1,24IAUKBYU423XMMX
2024-09-13,1,24IAUKBYU423XMMX
2025-05-26,1,24IAUKBYU423XMMX
2024-12-28,1,PY4QZC8AZDX0EBS1
2024-09-07,1,GF5HUJAMUULJQYYQ
2024-10-06,1,GF5HUJAMUULJQYYQ
2024-10-11,1,GF5HUJAMUULJQYYQ
2024-10-24,1,GF5HUJAMUULJQYYQ
2024-12-21,0,VTQXO45BO96UYHHY
2025-01-06,1,VTQXO45BO96UYHHY
2025-03-25,0,VTQXO45BO96UYHHY
2025-04-09,1,VTQXO45BO96UYHHY
2025-05-01,1,VTQXO45BO96UYHHY
2025-05-19,0,VTQXO45BO96UYHHY
2025-05-22,1,VTQXO45BO96UYHHY
2025-02-25,1,VX8BPS7YPPX2I1E5
2025-03-02,1,VX8BPS7YPPX2I1E5
2025-04-10,1,VX8BPS7YPPX2I1E5
2025-08-30,1,VX8BPS7YPPX2I1E5
2022-12-25,1,STPKUF6YU4DKXMMX
2023-09-01,0,G1OGSVTJS7FCPODT
2024-03-22,1,G1OGSVTJS7FCPODT
2024-08-12,1,G1OGSVTJS7FCPODT
2024-02-24,1,PFPK4O6144WOXMMX
2024-05-15,0,PFPK4O6144WOXMMX
2024-06-13,1,PFPK4O6144WOXMMX
2024-08-16,1,PFPK4O6144WOXMMX
2025-04-27,1,PFPK4O6144WOXMMX
2024-07-09,1,2YMWVNXYV0BL8MCX
2024-07-11,1,2YMWVNXYV0BL8MCX
2024-08-13,0,2YMWVNXYV0BL8MCX
2025-05-26,1,C4UTCTVAJO641BB1
2025-05-13,1,GXRIHZKTEE35W40K
2025-05-18,1,GXRIHZKTEE35W40K
2022-06-13,1,2UKKI36YU4ZBXMMX
2022-07-09,1,2UKKI36YU4ZBXMMX
2022-10-22,1,2UKKI36YU4ZBXMMX
2022-12-29,0,2UKKI36YU4ZBXMMX
2023-03-27,1,2UKKI36YU4ZBXMMX
2023-09-02,1,2UKKI36YU4ZBXMMX
2024-01-02,0,2UKKI36YU4ZBXMMX
2024-05-15,1,2UKKI36YU4ZBXMMX
2022-08-16,1,VMPV4GYBD2XKGH7Y
2022-10-09,1,VMPV4GYBD2XKGH7Y
2022-12-17,1,SMBMX6F4EAOH6TPF
2023-02-16,1,SMBMX6F4EAOH6TPF
2023-04-22,1,SMBMX6F4EAOH6TPF
2023-07-16,1,SMBMX6F4EAOH6TPF
2024-01-26,1,SMBMX6F4EAOH6TPF
2024-05-05,1,SMBMX6F4EAOH6TPF
2024-06-23,0,SMBMX6F4EAOH6TPF
2024-07-18,0,SMBMX6F4EAOH6TPF
2024-08-02,1,SMBMX6F4EAOH6TPF
2024-09-11,1,SMBMX6F4EAOH6TPF
2024-11-22,1,SMBMX6F4EAOH6TPF
2024-12-10,1,SMBMX6F4EAOH6TPF
2025-05-08,1,0UIAEUPH956QMAAM
2022-03-24,1,PXFTOQX10OQK8MCX
2022-06-26,1,PXFTOQX10OQK8MCX
2022-06-28,1,PXFTOQX10OQK8MCX
2022-07-24,1,PXFTOQX10OQK8MCX
2022-12-03,1,PXFTOQX10OQK8MCX
2023-04-19,1,PXFTOQX10OQK8MCX
2023-06-26,1,PXFTOQX10OQK8MCX
2023-12-26,1,PXFTOQX10OQK8MCX
2024-01-25,1,PXFTOQX10OQK8MCX
2024-04-09,1,PXFTOQX10OQK8MCX
2024-07-25,1,PXFTOQX10OQK8MCX
2024-09-06,1,PXFTOQX10OQK8MCX
2023-01-25,1,S4YMNH6YUA2AXMMX
2023-03-31,1,S4YMNH6YUA2AXMMX
2023-06-06,1,S4YMNH6YUA2AXMMX
2023-09-25,1,S4YMNH6YUA2AXMMX
2023-11-08,1,S4YMNH6YUA2AXMMX
2024-01-10,0,S4YMNH6YUA2AXMMX
2024-03-07,1,S4YMNH6YUA2AXMMX
2024-03-31,1,S4YMNH6YUA2AXMMX
2023-07-23,1,CYDBM3UO7QFQV92U
2023-08-22,1,CYDBM3UO7QFQV92U
2024-04-01,1,CYDBM3UO7QFQV92U
2024-05-25,1,CYDBM3UO7QFQV92U
2024-08-23,1,CYDBM3UO7QFQV92U
2024-08-27,1,CYDBM3UO7QFQV92U
2025-01-24,1,CYDBM3UO7QFQV92U
2025-05-01,0,CYDBM3UO7QFQV92U
2025-08-03,1,CYDBM3UO7QFQV92U
2025-08-27,1,CYDBM3UO7QFQV92U
2023-06-16,1,0FMY75WMUHL5QYYQ
2023-10-04,1,0FMY75WMUHL5QYYQ
2024-03-21,1,0FMY75WMUHL5QYYQ
2024-05-03,1,0FMY75WMUHL5QYYQ
2024-08-27,1,0FMY75WMUHL5QYYQ
2024-08-30,1,0FMY75WMUHL5QYYQ
2024-09-15,1,0FMY75WMUHL5QYYQ
2025-03-01,1,0FMY75WMUHL5QYYQ
2025-05-01,0,ET0HG504OX6QYHVY
2025-05-23,0,ET0HG504OX6QYHVY
2023-04-10,1,011NU5MV23XKCAMM
2023-04-30,1,011NU5MV23XKCAMM
2023-07-03,1,011NU5MV23XKCAMM
2023-07-28,1,011NU5MV23XKCAMM
2023-08-30,1,011NU5MV23XKCAMM
2023-08-31,1,CF39QQ6J4AWQXM2X
2023-11-14,1,CF39QQ6J4AWQXM2X
2023-12-08,1,CF39QQ6J4AWQXM2X
2022-11-24,1,SYS2ZJFNEA9A6T3F
2023-02-11,1,SYS2ZJFNEA9A6T3F
2023-04-07,1,SYS2ZJFNEA9A6T3F
2023-05-12,1,SYS2ZJFNEA9A6T3F
2025-02-08,1,P4FF55VTJQ6Q1B01
2025-03-26,1,P4FF55VTJQ6Q1B01
2025-06-21,1,P4FF55VTJQ6Q1B01
2025-07-19,1,P4FF55VTJQ6Q1B01
2025-08-05,1,P4FF55VTJQ6Q1B01
2024-08-16,1,0X6RI5Q2VJ53NYAQ
2024-09-21,0,0X6RI5Q2VJ53NYAQ
2024-10-15,1,0X6RI5Q2VJ53NYAQ
2024-10-24,1,0X6RI5Q2VJ53NYAQ
2024-11-24,1,0X6RI5Q2VJ53NYAQ
2025-01-08,0,0X6RI5Q2VJ53NYAQ
2025-03-02,1,0X6RI5Q2VJ53NYAQ
2023-08-29,1,SUE9AA63UAZBXM6X
2023-10-02,1,SUE9AA63UAZBXM6X
2023-11-30,1,SUE9AA63UAZBXM6X
2023-12-23,1,SUE9AA63UAZBXM6X
2024-02-22,1,SUE9AA63UAZBXM6X
2024-05-09,1,SUE9AA63UAZBXM6X
2024-07-04,1,SUE9AA63UAZBXM6X
2024-07-10,1,SUE9AA63UAZBXM6X
2024-07-11,1,SUE9AA63UAZBXM6X
2024-08-20,1,SUE9AA63UAZBXM6X
2024-11-28,1,SUE9AA63UAZBXM6X
2025-02-03,1,SUE9AA63UAZBXM6X
2025-03-02,0,SUE9AA63UAZBXM6X
2023-09-21,1,VFCJXXLOTB6X51Z5
2023-10-30,1,VFCJXXLOTB6X51Z5
2023-12-21,0,VFCJXXLOTB6X51Z5
2024-02-28,1,VFCJXXLOTB6X51Z5
2024-11-25,1,GUMM55PU956QMAPM
2025-02-24,1,GUMM55PU956QMAPM
2025-06-10,0,GUMM55PU956QMAPM
2025-06-28,1,GUMM55PU956QMAPM
2022-10-03,1,245XHH6KUA2AXMLX
2025-05-02,1,PYG1I51PZKXKEBY1
2025-08-11,1,PYG1I51PZKXKEBY1
2025-01-04,1,GFLQ55W9UHL5QYDQ
2025-02-14,1,GFLQ55W9UHL5QYDQ
2025-03-23,1,GFLQ55W9UHL5QYDQ
2025-05-05,1,GFLQ55W9UHL5QYDQ
2025-06-12,1,GFLQ55W9UHL5QYDQ
2024-08-21,0,VXX58X5DP9XFI1H5
2024-11-01,0,VXX58X5DP9XFI1H5
2024-11-09,1,VXX58X5DP9XFI1H5
2025-02-03,1,VXX58X5DP9XFI1H5
2025-03-28,1,VXX58X5DP9XFI1H5
2025-04-28,1,VXX58X5DP9XFI1H5
2025-06-29,1,VXX58X5DP9XFI1H5
2022-10-26,1,STTUPTUFUATHVMWU
2022-12-15,1,STTUPTUFUATHVMWU
2023-01-20,1,STTUPTUFUATHVMWU
2023-05-18,1,STTUPTUFUATHVMWU
2023-10-10,1,STTUPTUFUATHVMWU
2023-12-03,1,STTUPTUFUATHVMWU
2023-12-13,1,STTUPTUFUATHVMWU
2024-01-04,1,STTUPTUFUATHVMWU
2024-01-27,0,STTUPTUFUATHVMWU
2024-02-10,1,STTUPTUFUATHVMWU
2023-10-25,1,G1RSORSES5RQ9OTS
2023-10-28,0,G1RSORSES5RQ9OTS
2024-05-30,1,PFTUPTUJ4ATQVM2U
2024-06-19,1,PFTUPTUJ4ATQVM2U
2024-04-20,0,C4EJ29JTJQ9QZB0J
2022-07-10,1,GXAC4GCSEHG5T4OC
2022-07-26,1,GXAC4GCSEHG5T4OC
2022-10-02,1,GXAC4GCSEHG5T4OC
2022-11-25,1,GXAC4GCSEHG5T4OC
2022-12-27,1,GXAC4GCSEHG5T4OC
2023-04-14,1,GXAC4GCSEHG5T4OC
2023-05-02,1,GXAC4GCSEHG5T4OC
2023-05-15,1,GXAC4GCSEHG5T4OC
2023-10-14,1,GXAC4GCSEHG5T4OC
2023-10-16,1,GXAC4GCSEHG5T4OC
2023-10-31,1,GXAC4GCSEHG5T4OC
2024-06-10,1,GXAC4GCSEHG5T4OC
2024-07-06,1,GXAC4GCSEHG5T4OC
2024-10-16,1,GXAC4GCSEHG5T4OC
2025-04-12,1,2UNUPTU3UATBVM6U
2025-08-20,1,2UNUPTU3UATBVM6U
2023-09-05,1,EF54VU4OTBUX01Z4
2024-12-25,0,SM2HTCE8EACHUTKE
2025-04-12,0,SM2HTCE8EACHUTKE
2025-07-14,1,SM2HTCE8EACHUTKE
2025-08-19,0,SM2HTCE8EACHUTKE
2025-08-22,0,SM2HTCE8EACHUTKE
2023-03-15,0,PX8JMPVZ0OPK1MBV
2023-06-10,1,PX8JMPVZ0OPK1MBV
2023-07-09,0,PX8JMPVZ0OPK1MBV
2024-06-23,1,S40HPTUKUATAVMLU
2024-10-31,1,S40HPTUKUATAVMLU
2024-12-01,1,S40HPTUKUATAVMLU
2024-12-06,1,S40HPTUKUATAVMLU
2025-01-01,1,S40HPTUKUATAVMLU
2025-08-10,0,0FPB04T9UH45PYDT
2025-08-22,1,0FPB04T9UH45PYDT
2022-04-18,1,21YJMPVLVOP91MXV
2022-06-08,1,21YJMPVLVOP91MXV
2022-07-02,1,21YJMPVLVOP91MXV
2023-01-25,1,21YJMPVLVOP91MXV
2023-02-17,1,21YJMPVLVOP91MXV
2023-05-02,1,21YJMPVLVOP91MXV
2023-05-11,1,21YJMPVLVOP91MXV
2023-10-09,1,ET4QUJO4CXJQDUVO
2024-05-01,1,EXRA7EGRBBEX47JG
2024-06-07,1,EXRA7EGRBBEX47JG
2022-08-11,1,2TF3KTUFIATHVKWU
2022-08-17,1,2TF3KTUFIATHVKWU
2022-10-12,1,2TF3KTUFIATHVKWU
2022-12-03,1,2TF3KTUFIATHVKWU
2023-02-14,1,2TF3KTUFIATHVKWU
2023-04-20,1,2TF3KTUFIATHVKWU
2023-05-12,1,2TF3KTUFIATHVKWU
2023-09-08,0,2TF3KTUFIATHVKWU
2023-09-14,1,2TF3KTUFIATHVKWU
2023-09-24,1,2TF3KTUFIATHVKWU
2023-10-08,1,2TF3KTUFIATHVKWU
2023-11-18,1,2TF3KTUFIATHVKWU
2023-11-23,1,2TF3KTUFIATHVKWU
2024-02-07,1,2TF3KTUFIATHVKWU
2024-02-09,1,2TF3KTUFIATHVKWU
2023-11-27,1,SYBLICENXACAUI3E
2023-12-12,1,SYBLICENXACAUI3E
2024-05-03,1,SYBLICENXACAUI3E
2024-07-19,1,SYBLICENXACAUI3E
2024-10-13,1,SYBLICENXACAUI3E
2024-10-28,1,SYBLICENXACAUI3E
2024-11-12,0,SYBLICENXACAUI3E
2025-03-25,0,SYBLICENXACAUI3E
2025-04-21,1,SYBLICENXACAUI3E
2024-08-31,1,P48449JTEQ9QZ40J
2024-03-28,1,0XF8D0P2JJ03MDAP
2024-08-21,1,0XF8D0P2JJ03MDAP
2024-09-17,1,0XF8D0P2JJ03MDAP
2025-01-24,0,0XF8D0P2JJ03MDAP
2025-03-10,1,0XF8D0P2JJ03MDAP
2025-03-24,1,0XF8D0P2JJ03MDAP
2025-05-15,1,0XF8D0P2JJ03MDAP
2025-06-20,1,0XF8D0P2JJ03MDAP
2023-12-17,1,SU13FTU3NATBVF6U
2024-02-26,1,SU13FTU3NATBVF6U
2024-04-03,1,SU13FTU3NATBVF6U
2024-05-26,1,SU13FTU3NATBVF6U
2024-06-06,1,SU13FTU3NATBVF6U
2024-06-12,1,SU13FTU3NATBVF6U
2024-07-29,1,SU13FTU3NATBVF6U
2024-10-12,1,SU13FTU3NATBVF6U
2024-11-01,1,SU13FTU3NATBVF6U
2024-12-19,1,SU13FTU3NATBVF6U
2025-06-24,1,SU13FTU3NATBVF6U
2025-07-28,0,SU13FTU3NATBVF6U
2025-08-12,0,SU13FTU3NATBVF6U
2022-12-10,1,EMDPE1RGMX7QOEUR
2023-06-12,1,EMDPE1RGMX7QOEUR
2023-06-17,1,EMDPE1RGMX7QOEUR
2023-08-28,0,EMDPE1RGMX7QOEUR
2023-09-09,0,EMDPE1RGMX7QOEUR
2023-09-16,1,EMDPE1RGMX7QOEUR
2022-04-15,1,VFMKJH4OSBUX0JZ4
2022-05-02,1,VFMKJH4OSBUX0JZ4
2022-05-05,1,VFMKJH4OSBUX0JZ4
2022-05-28,1,VFMKJH4OSBUX0JZ4
2022-07-13,1,VFMKJH4OSBUX0JZ4
2022-03-10,1,GUPHTM9UG5OQ2TP9
2022-03-11,1,GUPHTM9UG5OQ2TP9
2022-04-29,1,GUPHTM9UG5OQ2TP9
2022-05-12,1,GUPHTM9UG5OQ2TP9
2022-09-02,1,GUPHTM9UG5OQ2TP9
2022-09-22,1,GUPHTM9UG5OQ2TP9
2022-11-17,0,GUPHTM9UG5OQ2TP9
2023-03-28,1,GUPHTM9UG5OQ2TP9
2023-04-14,1,GUPHTM9UG5OQ2TP9
2023-04-17,0,GUPHTM9UG5OQ2TP9
2023-05-22,1,GUPHTM9UG5OQ2TP9
2025-05-20,1,CXO4SBE5AACQUS9E
2025-07-12,1,CXO4SBE5AACQUS9E
2025-07-20,1,CXO4SBE5AACQUS9E
2023-12-13,1,24LY35UB8ATAV3LU
2024-04-07,1,24LY35UB8ATAV3LU
2024-05-25,1,24LY35UB8ATAV3LU
2024-10-28,1,24LY35UB8ATAV3LU
2024-11-18,1,24LY35UB8ATAV3LU
2025-02-04,1,24LY35UB8ATAV3LU
2025-02-16,1,24LY35UB8ATAV3LU
2025-03-10,1,24LY35UB8ATAV3LU
2025-05-18,1,24LY35UB8ATAV3LU
2025-08-12,1,24LY35UB8ATAV3LU
2025-06-02,1,GF31NATX7H45PODT
2023-02-02,0,S1S4HXEHQACBU8FE
2023-02-09,0,S1S4HXEHQACBU8FE
2023-05-22,1,STCORQ7AIATHVKWU
2023-11-25,1,STCORQ7AIATHVKWU
2024-02-02,1,STCORQ7AIATHVKWU
2024-02-08,1,STCORQ7AIATHVKWU
2024-09-03,1,STCORQ7AIATHVKWU
2025-07-04,1,STCORQ7AIATHVKWU
2025-07-06,1,STCORQ7AIATHVKWU
2024-03-22,1,G1AIXMXXY5RQ9CTS
2024-04-01,1,G1AIXMXXY5RQ9CTS
2024-05-02,1,G1AIXMXXY5RQ9CTS
2024-07-30,1,G1AIXMXXY5RQ9CTS
2025-01-03,1,G1AIXMXXY5RQ9CTS
2025-01-22,1,G1AIXMXXY5RQ9CTS
